idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-90E0C82AC290,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-16,21:24:08,Tarjeta de empresa,"{'id': '7794', 'nombre': 'BP OIL ESPAÑA ', 'provincia': 'MURCIA', 'municipio': 'CARTAGENA', 'direccion': 'PARAJE PARAJE MOLINO TIO JARAPA, 41', 'lat': 37.641056, 'lon': -1.091111, 'grupo': 'BP OIL ESPAÑA ', 'nifEmpresa': 'G95396214'}","[{'producto': 'Gasolina 98 E5', 'litros': 31.9, 'precioUnitario': 1.646, 'importe': 52.51}]",43.4,9.11,52.51,EUR,Factura simplificada
T-EC9E8F22716C,EMP002,Transporte_02 S.L.,EMP002-U002,2025-01-12,15:01:49,Tarjeta de empresa,"{'id': '4818', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': ""CASTELLÓ D'EMPÚRIES"", 'direccion': 'CALLE ORLINA, S/N', 'lat': 42.252806, 'lon': 3.094722, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 47.01, 'precioUnitario': 1.424, 'importe': 66.94}]",55.32,11.62,66.94,EUR,Factura simplificada
T-8DFCBEAAD28C,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-16,15:57:21,Tarjeta de empresa,"{'id': '4765', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': 'AMER', 'direccion': 'CARRETERA C-63 KM. 48,61', 'lat': 42.022694, 'lon': 2.591833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 47.62, 'precioUnitario': 1.545, 'importe': 73.57}]",60.8,12.77,73.57,EUR,Factura simplificada
T-208F4509C148,EMP002,Transporte_02 S.L.,EMP002-U002,2025-06-07,07:15:08,Tarjeta de empresa,"{'id': '11490', 'nombre': 'REPSOL', 'provincia': 'VALLADOLID', 'municipio': 'VALLADOLID', 'direccion': 'AVENIDA SALAMANCA, 126', 'lat': 41.637972, 'lon': -4.746639, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 31.0, 'precioUnitario': 1.543, 'importe': 47.83}]",39.53,8.3,47.83,EUR,Factura simplificada
T-D8E18F3AD660,EMP002,Transporte_02 S.L.,EMP002-U002,2025-03-01,23:52:42,Tarjeta de empresa,"{'id': '282', 'nombre': 'VCC ANOUER', 'provincia': 'ALICANTE', 'municipio': 'BENIDORM', 'direccion': 'POLIGONO APR 3, 68', 'lat': 38.558833, 'lon': -0.100972, 'grupo': 'VCC ANOUER', 'nifEmpresa': 'R1952058D'}","[{'producto': 'Gasolina 95 E5', 'litros': 65.61, 'precioUnitario': 1.529, 'importe': 100.32}]",82.91,17.41,100.32,EUR,Factura simplificada
T-6BB9D32A39EF,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-08,11:54:12,Tarjeta de empresa,"{'id': '11819', 'nombre': 'REPSOL', 'provincia': 'ZARAGOZA', 'municipio': 'ZARAGOZA', 'direccion': 'AVENIDA CASABLANCA, 11', 'lat': 41.622972, 'lon': -0.939389, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 60.47, 'precioUnitario': 1.467, 'importe': 88.71}]",73.31,15.4,88.71,EUR,Factura simplificada
T-6F5554F5C8D3,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-10,23:58:05,Tarjeta de empresa,"{'id': '2672', 'nombre': 'BALLENOIL', 'provincia': 'BIZKAIA', 'municipio': 'SANTURTZI', 'direccion': 'BARRIO BALPARDA, 8', 'lat': 43.318667, 'lon': -3.044889, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasóleo Premium', 'litros': 59.47, 'precioUnitario': 1.535, 'importe': 91.29}]",75.45,15.84,91.29,EUR,Factura simplificada
T-5BA42BA5D42E,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-22,03:18:17,Tarjeta de empresa,"{'id': '10629', 'nombre': 'BALLENOIL', 'provincia': 'TOLEDO', 'municipio': 'TALAVERA DE LA REINA', 'direccion': 'CARRETERA CM-4102 KM. 4', 'lat': 39.9475, 'lon': -4.829389, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 98 E5', 'litros': 61.72, 'precioUnitario': 1.689, 'importe': 104.25}]",86.16,18.09,104.25,EUR,Factura simplificada
T-B7A25B735850,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-09,01:38:43,Tarjeta de empresa,"{'id': '4933', 'nombre': 'ESCLATOIL', 'provincia': 'GIRONA', 'municipio': 'OLOT', 'direccion': 'CALLE DE LLUIS COMPANYS, 14,16', 'lat': 42.189944, 'lon': 2.47325, 'grupo': 'ESCLATOIL', 'nifEmpresa': 'W0548687C'}","[{'producto': 'Gasóleo Premium', 'litros': 48.64, 'precioUnitario': 1.539, 'importe': 74.86}]",61.87,12.99,74.86,EUR,Factura simplificada
T-DD035001E3AC,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-11,14:29:32,Tarjeta de empresa,"{'id': '10831', 'nombre': 'GALP', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'BENIFAIÓ', 'direccion': 'CARRETERA CV 40 KM. 36,35', 'lat': 39.280444, 'lon': -0.415306, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo A', 'litros': 28.43, 'precioUnitario': 1.414, 'importe': 40.2}]",33.22,6.98,40.2,EUR,Factura simplificada
T-96A9BCFF9DEB,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-22,05:07:39,Tarjeta de empresa,"{'id': '4219', 'nombre': 'ENI', 'provincia': 'CORUÑA (A)', 'municipio': 'CARBALLO', 'direccion': 'AVENIDA A REVOLTA, 19', 'lat': 43.204222, 'lon': -8.699194, 'grupo': 'ENI', 'nifEmpresa': 'C41566761'}","[{'producto': 'Gasóleo A', 'litros': 34.28, 'precioUnitario': 1.44, 'importe': 49.36}]",40.79,8.57,49.36,EUR,Factura simplificada
T-4F29A830DAFD,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-27,20:01:06,Tarjeta de empresa,"{'id': '6810', 'nombre': 'CEPSA LA GAVIA 365', 'provincia': 'MADRID', 'municipio': 'MADRID', 'direccion': 'AVENIDA GRAN VIA DEL SURESTE, 60', 'lat': 40.355167, 'lon': -3.596556, 'grupo': 'CEPSA LA GAVIA 365', 'nifEmpresa': 'F58416165'}","[{'producto': 'Gasóleo A', 'litros': 51.84, 'precioUnitario': 1.468, 'importe': 76.1}]",62.89,13.21,76.1,EUR,Factura simplificada
T-C6EF65F05428,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-05,17:11:24,Tarjeta de empresa,"{'id': '10200', 'nombre': 'REPSOL', 'provincia': 'TARRAGONA', 'municipio': 'TARRAGONA', 'direccion': 'CALLE TORRES JORDI (DE), 1', 'lat': 41.112694, 'lon': 1.238611, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 51.18, 'precioUnitario': 1.719, 'importe': 87.98}]",72.71,15.27,87.98,EUR,Factura simplificada
T-DB25EB29888C,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-28,23:02:01,Tarjeta de empresa,"{'id': '5712', 'nombre': 'E.S. LOS MARCOS AREAPARKING 24H', 'provincia': 'JAÉN', 'municipio': 'ANDÚJAR', 'direccion': 'CARRETERA CR MADRID-CADIZ KM. 324', 'lat': 38.029972, 'lon': -4.056278, 'grupo': 'E.S. LOS MARCOS AREAPARKING 24H', 'nifEmpresa': 'S9627570F'}","[{'producto': 'Gasolina 95 E5', 'litros': 40.77, 'precioUnitario': 1.492, 'importe': 60.83}]",50.27,10.56,60.83,EUR,Factura simplificada
T-5E3691F07B5F,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-24,17:49:18,Tarjeta de empresa,"{'id': '6896', 'nombre': 'CARREFOUR', 'provincia': 'MADRID', 'municipio': 'MADRID', 'direccion': 'AVENIDA AVDA DE ANDALUCIA KM 7,1, S/N', 'lat': 40.362556, 'lon': -3.691194, 'grupo': 'CARREFOUR', 'nifEmpresa': 'H16582025'}","[{'producto': 'Gasóleo A', 'litros': 39.09, 'precioUnitario': 1.458, 'importe': 56.99}]",47.1,9.89,56.99,EUR,Factura simplificada
T-694934496FAF,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-19,18:15:29,Tarjeta de empresa,"{'id': '307', 'nombre': 'AUTOFUEL LOW COST', 'provincia': 'ALICANTE', 'municipio': 'CALPE/CALP', 'direccion': 'AVINGUDA VALL DE LAGUART, 5', 'lat': 38.64575, 'lon': 0.051139, 'grupo': 'AUTOFUEL LOW COST', 'nifEmpresa': 'B56909278'}","[{'producto': 'Gasóleo Premium', 'litros': 70.17, 'precioUnitario': 1.54, 'importe': 108.06}]",89.31,18.75,108.06,EUR,Factura simplificada
T-4FFEF0CA36FB,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-12,04:19:33,Tarjeta de empresa,"{'id': '8236', 'nombre': 'REPSOL', 'provincia': 'NAVARRA', 'municipio': 'EGÜÉS', 'direccion': 'CR N-135, 4,6', 'lat': 42.816111, 'lon': -1.593222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 49.57, 'precioUnitario': 1.431, 'importe': 70.93}]",58.62,12.31,70.93,EUR,Factura simplificada
T-7C646A5505BC,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-09,16:01:03,Tarjeta de empresa,"{'id': '3818', 'nombre': 'REPSOL', 'provincia': 'CIUDAD REAL', 'municipio': 'PUERTOLLANO', 'direccion': 'CARRETERA N420 KM. 160,500', 'lat': 38.705222, 'lon': -4.099833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 27.64, 'precioUnitario': 1.68, 'importe': 46.44}]",38.38,8.06,46.44,EUR,Factura simplificada
T-251D8D367A78,EMP002,Transporte_02 S.L.,EMP002-U002,2025-01-20,19:03:07,Tarjeta de empresa,"{'id': '826', 'nombre': 'CEPSA', 'provincia': 'ALMERÍA', 'municipio': 'TAHAL', 'direccion': 'CARRETERA A-349 KM. 26,6', 'lat': 37.231111, 'lon': -2.296194, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 35.9, 'precioUnitario': 1.387, 'importe': 49.79}]",41.15,8.64,49.79,EUR,Factura simplificada
T-2D7B752D12DD,EMP002,Transporte_02 S.L.,EMP002-U002,2025-01-13,15:54:25,Tarjeta de empresa,"{'id': '1666', 'nombre': 'CEPSA', 'provincia': 'BALEARS (ILLES)', 'municipio': 'PALMA DE MALLORCA', 'direccion': 'CALLE MANUEL AZAÑA, 5', 'lat': 39.565194, 'lon': 2.6635, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 98 E5', 'litros': 29.2, 'precioUnitario': 1.674, 'importe': 48.88}]",40.4,8.48,48.88,EUR,Factura simplificada
T-059071FCB73F,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-28,04:39:43,Tarjeta de empresa,"{'id': '684', 'nombre': 'MORA OIL ', 'provincia': 'ALMERÍA', 'municipio': 'ARBOLEAS', 'direccion': 'POLIGONO SERVICIO LOS LLANOS (LL), 34', 'lat': 37.354, 'lon': -2.094778, 'grupo': 'MORA OIL ', 'nifEmpresa': 'S3947312I'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.28, 'precioUnitario': 1.472, 'importe': 66.65}]",55.08,11.57,66.65,EUR,Factura simplificada
T-E05BDD53254A,EMP002,Transporte_02 S.L.,EMP002-U002,2025-01-27,02:23:37,Efectivo,"{'id': '7668', 'nombre': 'BP MELILLA PUERTO', 'provincia': 'MELILLA', 'municipio': 'MELILLA', 'direccion': 'AVENIDA DEL GENERAL MACIAS, 4', 'lat': 35.292944, 'lon': -2.934639, 'grupo': 'BP MELILLA PUERTO', 'nifEmpresa': 'S1551884H'}","[{'producto': 'Gasolina 95 E5', 'litros': 43.37, 'precioUnitario': 1.191, 'importe': 51.65}]",42.69,8.96,51.65,EUR,Factura simplificada
T-D459B879C3CB,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-23,09:24:36,Tarjeta de empresa,"{'id': '1001', 'nombre': 'REPSOL', 'provincia': 'ASTURIAS', 'municipio': 'GIJÓN', 'direccion': 'CARRETERA VIESQUES KM. S/N', 'lat': 43.532028, 'lon': -5.643306, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 23.44, 'precioUnitario': 1.498, 'importe': 35.11}]",29.02,6.09,35.11,EUR,Factura simplificada
T-0DC20460F7C0,EMP002,Transporte_02 S.L.,EMP002-U002,2025-05-14,08:10:03,Tarjeta de empresa,"{'id': '2477', 'nombre': 'SUPECO', 'provincia': 'BARCELONA', 'municipio': 'TERRASSA', 'direccion': 'CARRETERA CASTELLAR KM. S/N', 'lat': 41.579944, 'lon': 2.035, 'grupo': 'SUPECO', 'nifEmpresa': 'X32370587'}","[{'producto': 'Gasolina 98 E5', 'litros': 41.69, 'precioUnitario': 1.725, 'importe': 71.92}]",59.44,12.48,71.92,EUR,Factura simplificada
T-D3E4B52BFCF0,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-10,17:24:32,Efectivo,"{'id': '2321', 'nombre': 'PETROMIRALLES', 'provincia': 'BARCELONA', 'municipio': 'SANT ANDREU DE LA BARCA', 'direccion': 'CARRETERA NACIONAL II KM. 593', 'lat': 41.452806, 'lon': 1.969167, 'grupo': 'PETROMIRALLES', 'nifEmpresa': 'Z91146787'}","[{'producto': 'Gasóleo A', 'litros': 13.78, 'precioUnitario': 1.413, 'importe': 19.47}]",16.09,3.38,19.47,EUR,Factura simplificada
T-B218577A7797,EMP002,Transporte_02 S.L.,EMP002-U003,2025-02-09,14:31:23,Tarjeta de empresa,"{'id': '1822', 'nombre': 'MOLGAS', 'provincia': 'BARCELONA', 'municipio': 'BARCELONA', 'direccion': 'CALLE B, ZONA FRANCA, 13', 'lat': 41.331861, 'lon': 2.134861, 'grupo': 'MOLGAS', 'nifEmpresa': 'P2517785H'}","[{'producto': 'Gasóleo Premium', 'litros': 53.2, 'precioUnitario': 1.506, 'importe': 80.12}]",66.21,13.91,80.12,EUR,Factura simplificada
T-70DE8698EA21,EMP002,Transporte_02 S.L.,EMP002-U003,2025-05-29,00:21:22,Tarjeta de empresa,"{'id': '9109', 'nombre': 'REPSOL', 'provincia': 'RIOJA (LA)', 'municipio': 'TIRGO', 'direccion': 'CARRETERA LR-111 KM. 36', 'lat': 42.533944, 'lon': -2.919194, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 69.67, 'precioUnitario': 1.686, 'importe': 117.46}]",97.07,20.39,117.46,EUR,Factura simplificada
T-2089C85A6237,EMP002,Transporte_02 S.L.,EMP002-U003,2025-06-08,16:50:04,Tarjeta de empresa,"{'id': '6038', 'nombre': 'CEPSA', 'provincia': 'LEÓN', 'municipio': 'RIELLO', 'direccion': 'CARRETERA LE-493 KM. 43', 'lat': 42.777778, 'lon': -5.924861, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 98 E5', 'litros': 45.36, 'precioUnitario': 1.668, 'importe': 75.66}]",62.53,13.13,75.66,EUR,Factura simplificada
T-25D016FD7533,EMP002,Transporte_02 S.L.,EMP002-U003,2025-01-07,10:46:52,Tarjeta de empresa,"{'id': '8424', 'nombre': 'O SURTIDOR', 'provincia': 'OURENSE', 'municipio': 'OÍMBRA', 'direccion': 'CARRETERA CARRETERA DE OÍMBRA (OU-1011) KM. 2,2', 'lat': 41.893611, 'lon': -7.461306, 'grupo': 'O SURTIDOR', 'nifEmpresa': 'A22535843'}","[{'producto': 'Gasolina 95 E5', 'litros': 65.59, 'precioUnitario': 1.531, 'importe': 100.42}]",82.99,17.43,100.42,EUR,Factura simplificada
T-042D9DB89C16,EMP002,Transporte_02 S.L.,EMP002-U003,2025-05-06,20:08:16,Tarjeta de empresa,"{'id': '3836', 'nombre': 'MOEVE', 'provincia': 'CIUDAD REAL', 'municipio': 'SANTA CRUZ DE MUDELA', 'direccion': 'AUTOVIA ANDALUCIA KM. 222,5', 'lat': 38.590194, 'lon': -3.472944, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 53.65, 'precioUnitario': 1.496, 'importe': 80.26}]",66.33,13.93,80.26,EUR,Factura simplificada
T-7B335C2EB622,EMP002,Transporte_02 S.L.,EMP002-U003,2025-01-19,03:10:55,Tarjeta de empresa,"{'id': '754', 'nombre': 'OIL JCJ', 'provincia': 'ALMERÍA', 'municipio': 'HUÉRCAL-OVERA', 'direccion': 'CALLE MIGUEL URIBE GÓMEZ, 4', 'lat': 37.415528, 'lon': -1.967222, 'grupo': 'OIL JCJ', 'nifEmpresa': 'J18299222'}","[{'producto': 'Gasóleo A', 'litros': 34.61, 'precioUnitario': 1.407, 'importe': 48.7}]",40.25,8.45,48.7,EUR,Factura simplificada
T-0A01DE1C2610,EMP002,Transporte_02 S.L.,EMP002-U003,2025-07-05,20:04:21,Tarjeta de empresa,"{'id': '8583', 'nombre': 'REPSOL', 'provincia': 'PALMAS (LAS)', 'municipio': 'ARRECIFE', 'direccion': 'CARRETERA CIRCUNVALACION KM. 4,5', 'lat': 28.965167, 'lon': -13.56825, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 30.4, 'precioUnitario': 1.438, 'importe': 43.72}]",36.13,7.59,43.72,EUR,Factura simplificada
T-7462190168A8,EMP002,Transporte_02 S.L.,EMP002-U003,2025-07-10,05:32:28,Efectivo,"{'id': '9324', 'nombre': 'SHELL', 'provincia': 'SANTA CRUZ DE TENERIFE', 'municipio': 'LLANOS DE ARIDANE (LOS)', 'direccion': 'AVENIDA CARLOS FRANCISCO LORENZO NAVARRO, 62', 'lat': 28.656333, 'lon': -17.907694, 'grupo': 'SHELL', 'nifEmpresa': 'V43969070'}","[{'producto': 'Gasolina 95 E5', 'litros': 44.23, 'precioUnitario': 1.189, 'importe': 52.59}]",43.46,9.13,52.59,EUR,Factura simplificada
T-98B55CDED3E1,EMP002,Transporte_02 S.L.,EMP002-U003,2025-05-17,18:41:27,Tarjeta de empresa,"{'id': '5527', 'nombre': 'MOEVE', 'provincia': 'HUELVA', 'municipio': 'PAYMOGO', 'direccion': 'AVENIDA ANDALUCÍA, ', 'lat': 37.738111, 'lon': -7.340583, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 44.38, 'precioUnitario': 1.464, 'importe': 64.97}]",53.69,11.28,64.97,EUR,Factura simplificada
T-898CB3B0567B,EMP002,Transporte_02 S.L.,EMP002-U003,2025-06-01,19:14:10,Tarjeta de empresa,"{'id': '7225', 'nombre': 'GALP', 'provincia': 'MADRID', 'municipio': 'SEVILLA LA NUEVA', 'direccion': 'CARRETERA M-600 KM. 44', 'lat': 40.338556, 'lon': -4.019111, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 98 E5', 'litros': 43.85, 'precioUnitario': 1.728, 'importe': 75.77}]",62.62,13.15,75.77,EUR,Factura simplificada
T-0238987B2228,EMP002,Transporte_02 S.L.,EMP002-U003,2025-06-29,11:44:04,Tarjeta de empresa,"{'id': '2876', 'nombre': 'REPSOL', 'provincia': 'CÁCERES', 'municipio': 'CÁCERES', 'direccion': 'CALLE GIL CORDERO, S,N', 'lat': 39.469417, 'lon': -6.382444, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 46.79, 'precioUnitario': 1.478, 'importe': 69.16}]",57.16,12.0,69.16,EUR,Factura simplificada
T-D2AEFEF444D4,EMP002,Transporte_02 S.L.,EMP002-U003,2025-03-01,05:32:49,Tarjeta de empresa,"{'id': '10707', 'nombre': 'TOBASPETRO', 'provincia': 'TOLEDO', 'municipio': 'VILLATOBAS', 'direccion': 'CALLE SANTA MISION, 19', 'lat': 39.905528, 'lon': -3.324889, 'grupo': 'TOBASPETRO', 'nifEmpresa': 'W5925556B'}","[{'producto': 'Gasolina 98 E5', 'litros': 38.36, 'precioUnitario': 1.714, 'importe': 65.75}]",54.34,11.41,65.75,EUR,Factura simplificada
T-906FC87B6AFE,EMP002,Transporte_02 S.L.,EMP002-U003,2025-06-29,18:32:06,Tarjeta de empresa,"{'id': '10762', 'nombre': 'AZEROIL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': ""ALCÚDIA (L')"", 'direccion': 'AVENIDA COMTE SERRALLO, 26', 'lat': 39.203333, 'lon': -0.501944, 'grupo': 'AZEROIL', 'nifEmpresa': 'X53714739'}","[{'producto': 'Gasolina 98 E5', 'litros': 64.03, 'precioUnitario': 1.727, 'importe': 110.58}]",91.39,19.19,110.58,EUR,Factura simplificada
T-725EE1687323,EMP002,Transporte_02 S.L.,EMP002-U003,2025-04-30,23:43:17,Tarjeta de empresa,"{'id': '5932', 'nombre': 'JAENCOOP', 'provincia': 'JAÉN', 'municipio': 'VILLACARRILLO', 'direccion': 'CARRETERA MOGON KM. S/N', 'lat': 38.110111, 'lon': -3.077111, 'grupo': 'JAENCOOP', 'nifEmpresa': 'D96325956'}","[{'producto': 'Gasolina 98 E5', 'litros': 46.86, 'precioUnitario': 1.667, 'importe': 78.12}]",64.56,13.56,78.12,EUR,Factura simplificada
T-B8048791916F,EMP002,Transporte_02 S.L.,EMP002-U003,2025-07-23,01:06:25,Tarjeta de empresa,"{'id': '9850', 'nombre': 'CEPSA', 'provincia': 'SEVILLA', 'municipio': 'PILAS', 'direccion': 'CARRETERA SE-631 KM. 3,900', 'lat': 37.271333, 'lon': -6.302472, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 98 E5', 'litros': 47.27, 'precioUnitario': 1.704, 'importe': 80.55}]",66.57,13.98,80.55,EUR,Factura simplificada
T-66DE3D6D3903,EMP002,Transporte_02 S.L.,EMP002-U003,2025-04-03,19:35:02,Tarjeta de empresa,"{'id': '11435', 'nombre': 'COADUERO-AGROPAL', 'provincia': 'VALLADOLID', 'municipio': 'TORDESILLAS', 'direccion': 'CARRETERA VA-VP-9106 KM. 37,400', 'lat': 41.496444, 'lon': -4.994139, 'grupo': 'COADUERO-AGROPAL', 'nifEmpresa': 'G16873390'}","[{'producto': 'Gasóleo Premium', 'litros': 53.45, 'precioUnitario': 1.535, 'importe': 82.05}]",67.81,14.24,82.05,EUR,Factura simplificada
T-4D2F7A3795A7,EMP002,Transporte_02 S.L.,EMP002-U003,2025-01-22,04:45:14,Tarjeta de empresa,"{'id': '9441', 'nombre': 'SHELL SANTA URSULA', 'provincia': 'SANTA CRUZ DE TENERIFE', 'municipio': 'SANTA ÚRSULA', 'direccion': 'CARRETERA GENERAL DEL NORTE KM. 31', 'lat': 28.425222, 'lon': -16.494333, 'grupo': 'SHELL SANTA URSULA', 'nifEmpresa': 'E74801622'}","[{'producto': 'Gasóleo A', 'litros': 66.8, 'precioUnitario': 1.202, 'importe': 80.29}]",66.36,13.93,80.29,EUR,Factura simplificada
T-48FAFBE1A664,EMP002,Transporte_02 S.L.,EMP002-U003,2025-07-13,15:41:02,Tarjeta de empresa,"{'id': '5838', 'nombre': 'CODO_CM', 'provincia': 'JAÉN', 'municipio': 'MARMOLEJO', 'direccion': 'CR N-4, 335,5', 'lat': 38.027083, 'lon': -4.165944, 'grupo': 'CODO_CM', 'nifEmpresa': 'B06098354'}","[{'producto': 'Gasóleo A', 'litros': 52.05, 'precioUnitario': 1.453, 'importe': 75.63}]",62.5,13.13,75.63,EUR,Factura simplificada
T-F606DAF07A9D,EMP002,Transporte_02 S.L.,EMP002-U003,2025-03-29,11:52:58,Tarjeta de empresa,"{'id': '2775', 'nombre': 'REPSOL', 'provincia': 'BURGOS', 'municipio': 'HUERTA DE REY', 'direccion': 'CARRETERA C-111 (ARANDA DE DUERO - SALAS) KM. 40,9', 'lat': 41.835056, 'lon': -3.345889, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 29.93, 'precioUnitario': 1.456, 'importe': 43.58}]",36.02,7.56,43.58,EUR,Factura simplificada
T-8EB46BCA92B9,EMP002,Transporte_02 S.L.,EMP002-U003,2025-03-14,21:34:53,Tarjeta de empresa,"{'id': '411', 'nombre': 'V2 GASOLINERAS', 'provincia': 'ALICANTE', 'municipio': 'ELDA', 'direccion': 'CARRETERA CTRA.ELDA-MONOVAR KM 13 KM. 13', 'lat': 38.450306, 'lon': -0.812833, 'grupo': 'V2 GASOLINERAS', 'nifEmpresa': 'E12165585'}","[{'producto': 'Gasóleo A', 'litros': 18.83, 'precioUnitario': 1.453, 'importe': 27.36}]",22.61,4.75,27.36,EUR,Factura simplificada
T-7A08F79A6E9A,EMP002,Transporte_02 S.L.,EMP002-U003,2025-04-07,09:19:05,Tarjeta de empresa,"{'id': '2913', 'nombre': 'REPSOL', 'provincia': 'CÁCERES', 'municipio': 'LOGROSÁN', 'direccion': 'CARRETERA EX-102 KM. 45,500', 'lat': 39.333333, 'lon': -5.479444, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 74.3, 'precioUnitario': 1.456, 'importe': 108.18}]",89.4,18.78,108.18,EUR,Factura simplificada
T-13C4D169BCD4,EMP002,Transporte_02 S.L.,EMP002-U003,2025-02-20,00:56:37,Tarjeta de empresa,"{'id': '3681', 'nombre': 'GAS SOLIS', 'provincia': 'CIUDAD REAL', 'municipio': 'ALCÁZAR DE SAN JUAN', 'direccion': 'CARRETERA ARGAMASILLA DE ALBA-CINCO CASAS KM. 17', 'lat': 39.168306, 'lon': -3.231611, 'grupo': 'GAS SOLIS', 'nifEmpresa': 'Z57872988'}","[{'producto': 'Gasóleo Premium', 'litros': 59.55, 'precioUnitario': 1.571, 'importe': 93.55}]",77.31,16.24,93.55,EUR,Factura simplificada
T-92FED7DFA2C8,EMP002,Transporte_02 S.L.,EMP002-U003,2025-02-07,21:50:32,Tarjeta de empresa,"{'id': '1123', 'nombre': 'VALCOR SOCIEDAD COOPERATIVA ASTURIANA', 'provincia': 'ASTURIAS', 'municipio': 'SALAS', 'direccion': 'POLIGONO INDUSTRIAL EL ZARRIN, S/N', 'lat': 43.390167, 'lon': -6.327306, 'grupo': 'VALCOR SOCIEDAD COOPERATIVA ASTURIANA', 'nifEmpresa': 'Y69495885'}","[{'producto': 'Gasolina 98 E5', 'litros': 28.99, 'precioUnitario': 1.732, 'importe': 50.21}]",41.5,8.71,50.21,EUR,Factura simplificada
T-362C4CD49CAD,EMP002,Transporte_02 S.L.,EMP002-U003,2025-02-07,01:36:52,Tarjeta de empresa,"{'id': '9699', 'nombre': 'SEAT', 'provincia': 'SEVILLA', 'municipio': 'DOS HERMANAS', 'direccion': 'AVENIDA 4 DE DICIEMBRE, 4', 'lat': 37.281611, 'lon': -5.938083, 'grupo': 'SEAT', 'nifEmpresa': 'G55169403'}","[{'producto': 'Gasóleo Premium', 'litros': 61.38, 'precioUnitario': 1.56, 'importe': 95.75}]",79.13,16.62,95.75,EUR,Factura simplificada
