tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-04-16 07:08:03,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-143A8D07,EMP001,Transporte_01 S.L.,EMP001-U9,CÁDIZ,784 San Javier (Sur)-Acceso aeropuerto – 790 Los Alcazares (Centro)-Torre Pacheco,784 San Javier (Sur)-Acceso aeropuerto,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-66,2025-04-04 01:47:09,LIGEROS,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-B6C98095,EMP001,Transporte_01 S.L.,EMP001-U9,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-7,2025-02-18 17:45:32,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-27496EC7,EMP001,Transporte_01 S.L.,EMP001-U9,GIRONA,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-61,2025-07-11 00:05:00,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-12E281F3,EMP001,Transporte_01 S.L.,EMP001-U9,SEGOVIA,Conexión AP-6 (El Espinar) – Otero de Herreros,Conexión AP-6 (El Espinar),Otero de Herreros
Peaje,Estatal,AP-61,2025-02-19 22:32:51,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-9ECD97BB,EMP001,Transporte_01 S.L.,EMP001-U9,MADRID,Ortigosa del Monte – Hontoria,Ortigosa del Monte,Hontoria
Peaje,Estatal,AP-6,2025-01-19 15:10:04,LIGEROS,"9,75 €",IVA incluido,Tarjeta de empresa,PASO-A52352ED,EMP001,Transporte_01 S.L.,EMP001-U9,MADRID,Villalba – Villacastín,Villalba,Villacastín
Peaje,Estatal,AP-7,2025-01-19 07:05:48,LIGEROS,"5,50 €",IVA incluido,Efectivo,PASO-71EA67F3,EMP001,Transporte_01 S.L.,EMP001-U9,CASTELLÓN / CASTELLÓ,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-01-01 22:20:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-39FCDC76,EMP001,Transporte_01 S.L.,EMP001-U9,BARCELONA,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-68,2025-05-13 03:46:58,LIGEROS,"4,35 €",IVA incluido,Tarjeta de empresa,PASO-835F82AE,EMP001,Transporte_01 S.L.,EMP001-U9,ZARAGOZA,Zambrana – Cenicero,Zambrana,Cenicero
Peaje,Estatal,AP-7,2025-04-26 20:55:03,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C0645DF4,EMP001,Transporte_01 S.L.,EMP001-U9,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-02-04 16:38:41,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-7A35B6F6,EMP002,Transporte_02 S.L.,EMP002-U10,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-61,2025-05-21 00:05:00,LIGEROS,"2,15 €",IVA incluido,Efectivo,PASO-32162642,EMP002,Transporte_02 S.L.,EMP002-U10,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-03-16 07:41:14,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B08465A1,EMP002,Transporte_02 S.L.,EMP002-U10,GIRONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-53,2025-07-02 08:16:13,LIGEROS,"5,15 €",IVA incluido,Efectivo,PASO-55AAB0C5,EMP002,Transporte_02 S.L.,EMP002-U10,PONTEVEDRA,Ribadulla – Lalín Centro,Ribadulla,Lalín Centro
Peaje,Estatal,AP-7,2025-01-12 08:57:50,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-A66FD505,EMP002,Transporte_02 S.L.,EMP002-U10,GIRONA,751 Los Montesinos – 777 El Mirador-Colonia Ruiz de Alda,751 Los Montesinos,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-9,2025-01-07 13:35:39,LIGEROS,"2,15 €",IVA incluido,Efectivo,PASO-13877015,EMP002,Transporte_02 S.L.,EMP002-U10,PONTEVEDRA,Sigüeiro – Santiago,Sigüeiro,Santiago
Peaje,Estatal,AP-61,2025-02-22 22:08:19,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-A3CD2E86,EMP002,Transporte_02 S.L.,EMP002-U10,SEGOVIA,Ortigosa del Monte – Hontoria,Ortigosa del Monte,Hontoria
Peaje,Estatal,AP-7,2025-05-25 14:34:59,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-F106E6A4,EMP002,Transporte_02 S.L.,EMP002-U10,ALICANTE,San Pedro de Alcantara – Estepona,San Pedro de Alcantara,Estepona
Peaje,Estatal,AP-7,2025-02-14 06:21:03,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-9B1F2426,EMP002,Transporte_02 S.L.,EMP002-U10,MÁLAGA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-07-10 23:21:43,LIGEROS,"7,65 €",IVA incluido,Tarjeta de empresa,PASO-69040104,EMP002,Transporte_02 S.L.,EMP002-U10,BARCELONA,Málaga – San Pedro de Alcantara,Málaga,San Pedro de Alcantara
Peaje,Estatal,AP-7,2025-06-02 19:48:15,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EA5D093F,EMP002,Transporte_02 S.L.,EMP002-U10,GIRONA,784 San Javier (Sur)-Acceso aeropuerto – 786 Los Alcazares (Norte),784 San Javier (Sur)-Acceso aeropuerto,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-02-15 12:33:07,LIGEROS,"9,20 €",IVA incluido,Tarjeta de empresa,PASO-1235AB62,EMP002,Transporte_02 S.L.,EMP002-U10,CASTELLÓN / CASTELLÓ,Málaga – Estepona,Málaga,Estepona
Peaje,Estatal,AP-7,2025-05-27 07:09:35,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-C9FDDF37,EMP002,Transporte_02 S.L.,EMP002-U10,CÁDIZ,774 San Pedro del Pinatar (Norte) – 794 Los Alcazares (Sur),774 San Pedro del Pinatar (Norte),794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-07-25 20:07:14,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-2FD25476,EMP002,Transporte_02 S.L.,EMP002-U10,CÁDIZ,774 San Pedro del Pinatar (Norte) – 794 Los Alcazares (Sur),774 San Pedro del Pinatar (Norte),794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-02-06 09:23:53,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9C7FFF63,EMP002,Transporte_02 S.L.,EMP002-U10,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-02-12 08:42:28,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9BA1CA09,EMP002,Transporte_02 S.L.,EMP002-U10,BARCELONA,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-07-09 14:56:15,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-FDAE8B4D,EMP002,Transporte_02 S.L.,EMP002-U10,CÁDIZ,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-06-01 14:53:20,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-9B23E5AD,EMP002,Transporte_02 S.L.,EMP002-U10,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-61,2025-01-11 22:17:27,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-CB8F22DE,EMP002,Transporte_02 S.L.,EMP002-U10,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-7,2025-07-16 04:06:56,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2CE00032,EMP002,Transporte_02 S.L.,EMP002-U11,TARRAGONA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-02-01 22:47:49,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-3BD6FA7A,EMP002,Transporte_02 S.L.,EMP002-U11,BARCELONA,763 La Zenia Urbanizaciones – 777 El Mirador-Colonia Ruiz de Alda,763 La Zenia Urbanizaciones,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-66,2025-03-29 04:42:24,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-C57414D5,EMP002,Transporte_02 S.L.,EMP002-U11,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-06-12 00:05:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-79BEA4B7,EMP002,Transporte_02 S.L.,EMP002-U11,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-68,2025-02-21 21:11:48,LIGEROS,"12,95 €",IVA incluido,Efectivo,PASO-3EC2E500,EMP002,Transporte_02 S.L.,EMP002-U11,ZARAGOZA,Recajo – Gallur,Recajo,Gallur
Peaje,Estatal,AP-7,2025-07-18 21:19:10,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-11427E90,EMP002,Transporte_02 S.L.,EMP002-U11,CÁDIZ,Málaga – Marbella,Málaga,Marbella
Peaje,Estatal,AP-7,2025-07-01 00:25:24,LIGEROS,"3,70 €",IVA incluido,Efectivo,PASO-11D31081,EMP002,Transporte_02 S.L.,EMP002-U11,GIRONA,Troncal de San Pedro de Alcantara – ,Troncal de San Pedro de Alcantara,
Peaje,Estatal,AP-7,2025-07-01 08:51:30,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-336009BC,EMP002,Transporte_02 S.L.,EMP002-U11,BARCELONA,Estepona – Manilva,Estepona,Manilva
Peaje,Estatal,AP-7,2025-05-08 12:31:45,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4BE735F4,EMP002,Transporte_02 S.L.,EMP002-U11,BARCELONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-03-16 07:30:02,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-FB6DFE06,EMP002,Transporte_02 S.L.,EMP002-U11,ALICANTE,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-66,2025-03-08 23:55:00,LIGEROS,"15,60 €",IVA incluido,Tarjeta de empresa,PASO-5F44AF61,EMP002,Transporte_02 S.L.,EMP002-U11,ASTURIAS,Campomanes – León,Campomanes,León
Peaje,Estatal,AP-7,2025-01-19 20:13:33,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2C6030A0,EMP002,Transporte_02 S.L.,EMP002-U11,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-06-10 11:02:32,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-D7603BAE,EMP002,Transporte_02 S.L.,EMP002-U11,MÁLAGA,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-66,2025-05-17 07:54:22,LIGEROS,"6,10 €",IVA incluido,Tarjeta de empresa,PASO-A10B426E,EMP002,Transporte_02 S.L.,EMP002-U11,ASTURIAS,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-68,2025-01-29 16:06:22,LIGEROS,"7,75 €",IVA incluido,Tarjeta de empresa,PASO-7F094FA6,EMP002,Transporte_02 S.L.,EMP002-U11,BIZKAIA,Recajo – Autop. Navarra,Recajo,Autop. Navarra
Peaje,Estatal,AP-9,2025-01-25 09:34:04,LIGEROS,"0,90 €",IVA incluido,Tarjeta de empresa,PASO-7853B6FC,EMP002,Transporte_02 S.L.,EMP002-U11,PONTEVEDRA,Carracedo – Caldas de Reis,Carracedo,Caldas de Reis
Peaje,Estatal,AP-7,2025-07-23 19:14:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C45C1B43,EMP002,Transporte_02 S.L.,EMP002-U11,GIRONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-07-11 14:51:56,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-57345F25,EMP002,Transporte_02 S.L.,EMP002-U11,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-03-03 18:29:48,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-87E8172D,EMP002,Transporte_02 S.L.,EMP002-U11,BARCELONA,770 El Pilar de la Horadada (Norte) – 790 Los Alcazares (Centro)-Torre Pacheco,770 El Pilar de la Horadada (Norte),790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-01-25 07:29:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8F5E2134,EMP002,Transporte_02 S.L.,EMP002-U11,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-01-20 14:58:55,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-21FA7844,EMP002,Transporte_02 S.L.,EMP002-U12,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-01-08 03:55:12,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-25768802,EMP002,Transporte_02 S.L.,EMP002-U12,ALICANTE,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-6,2025-06-14 05:02:57,LIGEROS,"15,15 €",IVA incluido,Efectivo,PASO-91371D02,EMP002,Transporte_02 S.L.,EMP002-U12,ÁVILA,Villalba – Adanero,Villalba,Adanero
Peaje,Estatal,AP-7,2025-01-13 13:53:40,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-9DC9FD7F,EMP002,Transporte_02 S.L.,EMP002-U12,GIRONA,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-07-27 01:05:34,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-28433C64,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,763 La Zenia Urbanizaciones – 774 San Pedro del Pinatar (Norte),763 La Zenia Urbanizaciones,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-66,2025-07-08 08:09:38,LIGEROS,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-E52B46BA,EMP002,Transporte_02 S.L.,EMP002-U12,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-61,2025-02-20 01:25:38,LIGEROS,"0,70 €",IVA incluido,Tarjeta de empresa,PASO-611F10C8,EMP002,Transporte_02 S.L.,EMP002-U12,MADRID,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-7,2025-06-11 09:38:08,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-96B0630E,EMP002,Transporte_02 S.L.,EMP002-U12,CÁDIZ,763 La Zenia Urbanizaciones – 774 San Pedro del Pinatar (Norte),763 La Zenia Urbanizaciones,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-05-14 16:54:24,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-447FB43F,EMP002,Transporte_02 S.L.,EMP002-U12,MÁLAGA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-01-09 05:29:18,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-CE674650,EMP002,Transporte_02 S.L.,EMP002-U12,CÁDIZ,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-02-17 04:14:05,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-8FC43599,EMP002,Transporte_02 S.L.,EMP002-U12,VALENCIA / VALÈNCIA,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-6,2025-07-24 20:46:33,LIGEROS,"3,10 €",IVA incluido,Tarjeta de empresa,PASO-05A31380,EMP002,Transporte_02 S.L.,EMP002-U12,MADRID,San Rafael – Villacastín,San Rafael,Villacastín
Peaje,Estatal,AP-7,2025-07-01 13:22:35,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-72A9D621,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-66,2025-06-24 01:42:27,LIGEROS,"9,80 €",IVA incluido,Efectivo,PASO-A49A45AE,EMP002,Transporte_02 S.L.,EMP002-U12,LEÓN,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-03-27 02:47:20,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-AE62C9B8,EMP002,Transporte_02 S.L.,EMP002-U12,VALENCIA / VALÈNCIA,730 Catral – 758 San Miguel de Salinas-Torrevieja,730 Catral,758 San Miguel de Salinas-Torrevieja
Peaje,Estatal,AP-61,2025-07-06 11:29:03,LIGEROS,"1,40 €",IVA incluido,Tarjeta de empresa,PASO-E508F1B0,EMP002,Transporte_02 S.L.,EMP002-U12,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-7,2025-01-14 14:33:45,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-8A4F1BA8,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-07-31 05:49:16,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2E6D8580,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-09 18:23:04,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B0E3955C,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-02-19 09:59:32,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-70723F34,EMP002,Transporte_02 S.L.,EMP002-U12,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-01-25 09:39:07,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F7C19B62,EMP002,Transporte_02 S.L.,EMP002-U12,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-04 23:26:39,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C3B17D1D,EMP002,Transporte_02 S.L.,EMP002-U12,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-05 16:15:16,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-CC6CDA49,EMP002,Transporte_02 S.L.,EMP002-U12,BARCELONA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-61,2025-02-18 00:05:00,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-5F5A49D8,EMP002,Transporte_02 S.L.,EMP002-U13,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-71,2025-01-10 06:30:49,LIGEROS,"1,60 €",IVA incluido,Efectivo,PASO-05ACF9E5,EMP002,Transporte_02 S.L.,EMP002-U13,LEÓN,Hospital de Órbigo – Astorga,Hospital de Órbigo,Astorga
Peaje,Estatal,AP-7,2025-07-24 14:52:15,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4062F09E,EMP002,Transporte_02 S.L.,EMP002-U13,GIRONA,763 La Zenia Urbanizaciones – 768 Campoamor-Urbanizaciones,763 La Zenia Urbanizaciones,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-06-03 19:01:55,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3DD94481,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,763 La Zenia Urbanizaciones – 768 Campoamor-Urbanizaciones,763 La Zenia Urbanizaciones,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-03-31 15:41:01,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-43BCB3B3,EMP002,Transporte_02 S.L.,EMP002-U13,ALICANTE,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-01-14 14:07:34,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8D4F68BB,EMP002,Transporte_02 S.L.,EMP002-U13,ALICANTE,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-04-25 20:19:04,LIGEROS,"5,55 €",IVA incluido,Tarjeta de empresa,PASO-F3E176CD,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,Calahonda – San Pedro de Alcantara,Calahonda,San Pedro de Alcantara
Peaje,Estatal,AP-9,2025-02-10 17:21:13,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C926761E,EMP002,Transporte_02 S.L.,EMP002-U13,PONTEVEDRA,Caldas de Reis – Pontevedra,Caldas de Reis,Pontevedra
Peaje,Estatal,AP-7,2025-07-04 05:13:19,LIGEROS,"3,70 €",IVA incluido,Efectivo,PASO-CA624CC1,EMP002,Transporte_02 S.L.,EMP002-U13,VALENCIA / VALÈNCIA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-66,2025-01-26 18:44:24,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-FD942931,EMP002,Transporte_02 S.L.,EMP002-U13,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-01-13 19:46:22,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C13D977B,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-7,2025-04-04 04:06:54,LIGEROS,"5,50 €",IVA incluido,Efectivo,PASO-01D6E877,EMP002,Transporte_02 S.L.,EMP002-U13,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-06-04 23:20:21,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-C178203D,EMP002,Transporte_02 S.L.,EMP002-U13,ALICANTE,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-03-03 15:57:44,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-18B626F1,EMP002,Transporte_02 S.L.,EMP002-U13,GIRONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-04-16 05:17:30,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-A43124CB,EMP002,Transporte_02 S.L.,EMP002-U13,MÁLAGA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-68,2025-02-01 16:17:55,LIGEROS,"25,85 €",IVA incluido,Tarjeta de empresa,PASO-E6BB2242,EMP002,Transporte_02 S.L.,EMP002-U13,BIZKAIA,Zambrana – Zaragoza,Zambrana,Zaragoza
Peaje,Estatal,AP-7,2025-06-12 17:13:10,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B5BA98BE,EMP002,Transporte_02 S.L.,EMP002-U13,TARRAGONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-04-06 23:03:41,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-37C7A7FB,EMP002,Transporte_02 S.L.,EMP002-U13,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
